x0,x1,min_eig
-5.789473684210526550e-01,-2.631578947368421462e-01,-2.553417980670928955e-01
-4.736842105263158187e-01,-2.631578947368421462e-01,-8.986487388610839844e-01
-3.684210526315789824e-01,-2.631578947368421462e-01,-1.070687174797058105e+00
-2.631578947368421462e-01,-2.631578947368421462e-01,-8.842327594757080078e-01
-1.578947368421053099e-01,-2.631578947368421462e-01,-6.738900542259216309e-01
-5.263157894736847364e-02,-2.631578947368421462e-01,-5.637866854667663574e-01
5.263157894736836262e-02,-2.631578947368421462e-01,-5.615206360816955566e-01
1.578947368421053099e-01,-2.631578947368421462e-01,-6.343954801559448242e-01
2.631578947368420351e-01,-2.631578947368421462e-01,-9.707665443420410156e-01
3.684210526315787604e-01,-2.631578947368421462e-01,-1.855357408523559570e+00
4.736842105263157077e-01,-2.631578947368421462e-01,-2.870948791503906250e+00
5.789473684210526550e-01,-2.631578947368421462e-01,-2.921608924865722656e+00
6.842105263157893802e-01,-2.631578947368421462e-01,-2.506634235382080078e+00
7.894736842105261054e-01,-2.631578947368421462e-01,-2.526295900344848633e+00
8.947368421052630527e-01,-2.631578947368421462e-01,-2.310402393341064453e+00
1.000000000000000000e+00,-2.631578947368421462e-01,-1.386871337890625000e+00
-7.894736842105263275e-01,-1.578947368421053099e-01,-2.296675920486450195e+00
-6.842105263157894912e-01,-1.578947368421053099e-01,-1.295479297637939453e+00
-5.789473684210526550e-01,-1.578947368421053099e-01,-1.559832394123077393e-01
-4.736842105263158187e-01,-1.578947368421053099e-01,-6.404145359992980957e-01
-3.684210526315789824e-01,-1.578947368421053099e-01,-1.126471996307373047e+00
-2.631578947368421462e-01,-1.578947368421053099e-01,-9.581884741783142090e-01
-1.578947368421053099e-01,-1.578947368421053099e-01,-8.344485759735107422e-01
-5.263157894736847364e-02,-1.578947368421053099e-01,-8.588481545448303223e-01
5.263157894736836262e-02,-1.578947368421053099e-01,-8.550851345062255859e-01
1.578947368421053099e-01,-1.578947368421053099e-01,-8.484443426132202148e-01
2.631578947368420351e-01,-1.578947368421053099e-01,-1.147865414619445801e+00
3.684210526315787604e-01,-1.578947368421053099e-01,-1.834950923919677734e+00
4.736842105263157077e-01,-1.578947368421053099e-01,-2.332708835601806641e+00
5.789473684210526550e-01,-1.578947368421053099e-01,-2.300136327743530273e+00
6.842105263157893802e-01,-1.578947368421053099e-01,-2.253962516784667969e+00
7.894736842105261054e-01,-1.578947368421053099e-01,-2.306340217590332031e+00
8.947368421052630527e-01,-1.578947368421053099e-01,-2.061165809631347656e+00
1.000000000000000000e+00,-1.578947368421053099e-01,-1.367367029190063477e+00
-7.894736842105263275e-01,-5.263157894736847364e-02,-2.384332895278930664e+00
-6.842105263157894912e-01,-5.263157894736847364e-02,-1.444765567779541016e+00
-5.789473684210526550e-01,-5.263157894736847364e-02,-3.354242444038391113e-01
-4.736842105263158187e-01,-5.263157894736847364e-02,-5.471163988113403320e-01
-3.684210526315789824e-01,-5.263157894736847364e-02,-1.179908871650695801e+00
